,label,affairVoteId,meaningYesText,meaningNoText,numYes,numNo,numAbst,section,art_id,orientation,name,group,vote,Âge,Genre_F,Genre_H,District_Brig,District_Conthey,District_Entremont,District_Goms,District_Hérens,District_Leuk,District_Martigny,District_Monthey,District_Sierre,District_Sion,District_St-Maurice,District_Visp,District_Westlich Raron,District_Östlich Raron
75,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Damien RABOUD,D,non,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Pierre-Alain RAEMY,D,oui,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
77,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Kurt REGOTZ,CD,oui,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Jean-Pierre REY,D,non,59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
79,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Caroline REYNARD,G,oui,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
80,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Janine REY-SIGGEN,G,oui,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
81,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Johan ROCHEL,G,oui,38,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Yann RODUIT,CD,oui,47,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
83,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Martine ROUILLER,G,oui,39,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Gérard SALAMIN,CD,non,58,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Mathieu SARRASIN,D,non,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
86,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Jean-Marc SAVIOZ,CD,oui,51,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Pierre SCHERTENLEIB,G,oui,68,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
88,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Gerhard SCHMID,G,oui,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Remo SCHNYDER,CD,non,47,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Raymonde SCHOCH,D,oui,70,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Alain SCHÖNBETT,D,oui,66,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
92,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Martin SCHÜRCH,CD,non,49,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Ruth STALDER,D,oui,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
94,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Fabien THETAZ,G,oui,35,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Bernard TROILLET,CD,oui,67,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
96,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Romain UDRY,D,non,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
97,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Grégoire VANNAY,CD,oui,51,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
98,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Georges VIONNET,G,oui,68,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Jenny VOEFFRAY,CD,oui,47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
100,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Laurence VUAGNIAUX,G,oui,46,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
101,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Côme VUILLE,D,oui,34,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Leander WILLINER,CD,abst,68,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
103,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Jean ZERMATTEN,G,oui,73,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Rahel ZIMMERMANN,G,oui,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Marie ZUCHUAT,CD,oui,34,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Fabian ZURBRIGGEN,CD,non,47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Sophie BORNET,CD,aucun,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
108,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Chantal CARLEN,CD,aucun,29,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
109,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Patricia CASAYS,CD,aucun,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Nicolas CHABLAIS,D,aucun,33,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Damien CLERC,CD,aucun,40,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
112,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Pierre DARBELLAY,CD,aucun,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Mélanie FOLLONIER,D,aucun,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Géraldine GRANGES GUENOT,D,aucun,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
115,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Christelle HERITIER,D,aucun,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
116,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Lukas JÄGER,CD,aucun,66,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Ralph KUMMER,CD,aucun,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Claude NANÇOZ,D,aucun,69,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
119,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Bernard OBERHOLZER,G,aucun,76,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Edmond PERRUCHOUD,D,aucun,74,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Célina RAMSAUER,G,aucun,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Léa ROUILLER DESSIMOZ,G,aucun,21,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
123,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Christine ROUX,CD,aucun,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Felix RUPPEN,CD,aucun,60,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
125,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Flavio SCHMID,CD,aucun,36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Jean-Baptiste UDRESSY,D,aucun,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Joséphine WAEBER,CD,aucun,37,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Rafael WELSCHEN,CD,aucun,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"606, vote 1 : Commission contre A-606.28 CVPO/UDCVR/SVPO/Crettenand A. etc.",20211207160250,"En l’absence d’un congé parental fédéral, l’État met en place un dispositif de congé parental cantonal.",(néant),68,35,4,1ère lecture - Commission 6,606,-0.4637340301974448,Danica ZURBRIGGEN LEHNER,CD,aucun,41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130,"603, vote 4 : Commission (y.c. V/A 1-3) contre A-603.15 SVPO ",20211207144242,"Art. 603 Enfance<br/>
<ol><li>L’État et les communes permettent à tous
les enfants d’accéder à des activités de
développement, en particulier pour la petite enfance.</li>
<li>Ils mettent en place des mesures
d’accompagnement à la parentalité.</li></ol>",(néant),90,14,1,1ère lecture - Commission 6,603,-0.23547877145438126,Matteo ABÄCHERLI,CD,oui,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
